"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -1.90, -1.90,34378.22
  1.00, -1.90, -1.14,34380.00
  2.00, -1.90, -0.38,34382.31
  3.00, -1.90,  0.38,34378.75
  4.00, -1.90,  1.14,34373.52
  5.00, -1.14, -1.90,34381.13
  6.00, -1.14, -1.14,34379.76
  7.00, -1.14, -0.38,34380.49
  8.00, -1.14,  0.38,34376.74
 10.00, -0.38, -1.90,34385.55
 11.00, -0.38, -1.14,34380.03
 12.00, -0.38, -0.38,34381.45
 13.00, -0.38,  0.38,34381.57
 14.00, -0.38,  1.14,34382.45
 15.00,  0.38, -1.90,34383.81
 16.00,  0.38, -1.14,34383.29
 17.00,  0.38, -0.38,34379.72
 18.00,  0.38,  0.38,34377.50
 19.00,  0.38,  1.14,34381.56
 20.00,  1.14, -1.90,34386.75
 21.00,  1.14, -1.14,34380.75
 22.00,  1.14, -0.38,34379.73
 23.00,  1.14,  0.38,34380.86
 24.00,  1.14,  1.14,34381.37
  9.00, -1.14,  1.14,34380.14
