"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.00, -2.00,46402.93
  1.00, -2.00, -1.20,46429.65
  2.00, -2.00, -0.40,46432.42
  3.00, -2.00,  0.40,46422.13
  4.00, -2.00,  1.20,46431.22
  5.00, -1.20, -2.00,46426.60
  6.00, -1.20, -1.20,46436.93
  7.00, -1.20, -0.40,46438.87
  8.00, -1.20,  0.40,46453.98
  9.00, -1.20,  1.20,46425.26
 10.00, -0.40, -2.00,46448.98
 11.00, -0.40, -1.20,46453.72
 12.00, -0.40, -0.40,46419.46
 13.00, -0.40,  0.40,46425.23
 14.00, -0.40,  1.20,46419.39
 15.00,  0.40, -2.00,46437.49
 16.00,  0.40, -1.20,46439.89
 17.00,  0.40, -0.40,46422.70
 18.00,  0.40,  0.40,46449.73
 19.00,  0.40,  1.20,46431.68
 20.00,  1.20, -2.00,46412.48
 21.00,  1.20, -1.20,46435.26
 22.00,  1.20, -0.40,46431.70
 23.00,  1.20,  0.40,46432.85
 24.00,  1.20,  1.20,46443.97
