"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,-238565.25
  1.00, -3.00, -1.80,-238565.28
  2.00, -3.00, -0.60,-238564.26
  3.00, -3.00,  0.60,-238566.07
  4.00, -3.00,  1.80,-238564.96
  5.00, -1.80, -3.00,-238567.19
  6.00, -1.80, -1.80,-238568.58
  7.00, -1.80, -0.60,-238566.07
  8.00, -1.80,  0.60,-238565.66
  9.00, -1.80,  1.80,-238564.19
 10.00, -0.60, -3.00,-238564.34
 11.00, -0.60, -1.80,-238564.29
 12.00, -0.60, -0.60,-238568.45
 13.00, -0.60,  0.60,-238568.28
 14.00, -0.60,  1.80,-238567.09
 15.00,  0.60, -3.00,-238569.02
 16.00,  0.60, -1.80,-238572.83
 17.00,  0.60, -0.60,-238564.31
 18.00,  0.60,  0.60,-238566.40
 19.00,  0.60,  1.80,-238564.99
 20.00,  1.80, -3.00,-238565.11
 21.00,  1.80, -1.80,-238564.65
 22.00,  1.80, -0.60,-238565.69
 23.00,  1.80,  0.60,-238568.34
 24.00,  1.80,  1.80,-238564.26
