"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -1.80, -1.80,13083.74
  1.00, -1.80, -1.08,13084.43
  2.00, -1.80, -0.36,13086.58
  3.00, -1.80,  0.36,13102.37
  4.00, -1.80,  1.08,13096.66
  5.00, -1.08, -1.80,13085.69
  6.00, -1.08, -1.08,13084.78
  7.00, -1.08, -0.36,13091.71
  8.00, -1.08,  0.36,13099.22
  9.00, -1.08,  1.08,13084.90
 10.00, -0.36, -1.80,13092.42
 11.00, -0.36, -1.08,13093.98
 12.00, -0.36, -0.36,13083.26
 13.00, -0.36,  0.36,13086.59
 14.00, -0.36,  1.08,13084.33
 15.00,  0.36, -1.80,13093.89
 16.00,  0.36, -1.08,13093.33
 17.00,  0.36, -0.36,13086.50
 18.00,  0.36,  0.36,13091.16
 19.00,  0.36,  1.08,13091.08
 21.00,  1.08, -1.08,13084.67
 20.00,  1.08, -1.80,13085.86
 22.00,  1.08, -0.36,13087.53
 23.00,  1.08,  0.36,13092.24
 24.00,  1.08,  1.08,13093.24
