"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.60, -2.60,43417.59
  1.00, -2.60, -1.56,43421.84
  2.00, -2.60, -0.52,43424.10
  3.00, -2.60,  0.52,43424.58
  4.00, -2.60,  1.56,43417.44
  5.00, -1.56, -2.60,43419.26
  6.00, -1.56, -1.56,43422.56
  7.00, -1.56, -0.52,43431.88
  8.00, -1.56,  0.52,43424.87
  9.00, -1.56,  1.56,43416.99
 10.00, -0.52, -2.60,43419.00
 11.00, -0.52, -1.56,43417.79
 12.00, -0.52, -0.52,43421.74
 13.00, -0.52,  0.52,43417.73
 14.00, -0.52,  1.56,43417.80
 15.00,  0.52, -2.60,43417.29
 16.00,  0.52, -1.56,43417.53
 17.00,  0.52, -0.52,43417.47
 18.00,  0.52,  0.52,43416.61
 19.00,  0.52,  1.56,43416.95
 20.00,  1.56, -2.60,43417.05
 21.00,  1.56, -1.56,43417.78
 22.00,  1.56, -0.52,43417.32
 23.00,  1.56,  0.52,43416.86
 24.00,  1.56,  1.56,43417.52
