"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.70, -2.70,-263635.73
  1.00, -2.70, -1.62,-263635.39
  2.00, -2.70, -0.54,-263635.36
  3.00, -2.70,  0.54,-263635.86
  4.00, -2.70,  1.62,-263635.36
  5.00, -1.62, -2.70,-263635.72
  6.00, -1.62, -1.62,-263635.73
  7.00, -1.62, -0.54,-263635.32
  8.00, -1.62,  0.54,-263636.06
  9.00, -1.62,  1.62,-263635.19
 10.00, -0.54, -2.70,-263635.76
 11.00, -0.54, -1.62,-263635.24
 12.00, -0.54, -0.54,-263635.70
 13.00, -0.54,  0.54,-263635.70
 14.00, -0.54,  1.62,-263636.08
 15.00,  0.54, -2.70,-263635.37
 16.00,  0.54, -1.62,-263635.32
 17.00,  0.54, -0.54,-263635.37
 18.00,  0.54,  0.54,-263635.54
 19.00,  0.54,  1.62,-263635.34
 20.00,  1.62, -2.70,-263635.45
 21.00,  1.62, -1.62,-263635.22
 22.00,  1.62, -0.54,-263635.56
 23.00,  1.62,  0.54,-263635.28
 24.00,  1.62,  1.62,-263635.77
