"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.50, -2.50,44172.63
  1.00, -2.50, -1.50,44171.33
  2.00, -2.50, -0.50,44171.63
  3.00, -2.50,  0.50,44172.24
  4.00, -2.50,  1.50,44172.06
  5.00, -1.50, -2.50,44179.45
  6.00, -1.50, -1.50,44175.31
  7.00, -1.50, -0.50,44172.00
  8.00, -1.50,  0.50,44171.95
  9.00, -1.50,  1.50,44172.00
 10.00, -0.50, -2.50,44182.56
 11.00, -0.50, -1.50,44182.23
 12.00, -0.50, -0.50,44172.31
 13.00, -0.50,  0.50,44171.78
 14.00, -0.50,  1.50,44171.81
 15.00,  0.50, -2.50,44171.71
 16.00,  0.50, -1.50,44172.68
 17.00,  0.50, -0.50,44172.92
 18.00,  0.50,  0.50,44171.74
 19.00,  0.50,  1.50,44171.91
 20.00,  1.50, -2.50,44171.67
 21.00,  1.50, -1.50,44172.33
 22.00,  1.50, -0.50,44172.37
 23.00,  1.50,  0.50,44171.97
 24.00,  1.50,  1.50,44171.46
