"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.50, -3.50,29338.06
  1.00, -3.50, -2.10,29337.89
  2.00, -3.50, -0.70,29338.11
  3.00, -3.50,  0.70,29337.72
  4.00, -3.50,  2.10,29338.39
  5.00, -2.10, -3.50,29338.11
  6.00, -2.10, -2.10,29337.98
  7.00, -2.10, -0.70,29337.87
  8.00, -2.10,  0.70,29344.17
  9.00, -2.10,  2.10,29338.07
 10.00, -0.70, -3.50,29337.78
 11.00, -0.70, -2.10,29338.13
 12.00, -0.70, -0.70,29337.72
 13.00, -0.70,  0.70,29338.06
 14.00, -0.70,  2.10,29338.00
 15.00,  0.70, -3.50,29338.43
 16.00,  0.70, -2.10,29337.79
 17.00,  0.70, -0.70,29342.53
 18.00,  0.70,  0.70,29339.29
 19.00,  0.70,  2.10,29337.79
 20.00,  2.10, -3.50,29337.86
 21.00,  2.10, -2.10,29337.87
 22.00,  2.10, -0.70,29341.65
 23.00,  2.10,  0.70,29340.88
 24.00,  2.10,  2.10,29338.11
