"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.40, -2.40,-13423.23
  1.00, -2.40, -1.44,-13425.07
  2.00, -2.40, -0.48,-13423.77
  3.00, -2.40,  0.48,-13424.15
  5.00, -1.44, -2.40,-13431.00
  4.00, -2.40,  1.44,-13423.86
  6.00, -1.44, -1.44,-13423.93
  8.00, -1.44,  0.48,-13423.68
  7.00, -1.44, -0.48,-13425.23
  9.00, -1.44,  1.44,-13424.57
 10.00, -0.48, -2.40,-13423.30
 11.00, -0.48, -1.44,-13422.18
 12.00, -0.48, -0.48,-13422.86
 13.00, -0.48,  0.48,-13423.84
 14.00, -0.48,  1.44,-13423.16
 15.00,  0.48, -2.40,-13422.34
 17.00,  0.48, -0.48,-13424.75
 16.00,  0.48, -1.44,-13424.37
 18.00,  0.48,  0.48,-13423.00
 19.00,  0.48,  1.44,-13423.65
 20.00,  1.44, -2.40,-13422.78
 21.00,  1.44, -1.44,-13423.53
 22.00,  1.44, -0.48,-13424.39
 23.00,  1.44,  0.48,-13421.96
 24.00,  1.44,  1.44,-13421.74
