"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 15.00,  0.60, -3.00,-37444.84
  4.00, -3.00,  1.80,-37444.97
 23.00,  1.80,  0.60,-37444.83
 19.00,  0.60,  1.80,-37444.68
  0.00, -3.00, -3.00,-37444.59
  2.00, -3.00, -0.60,-37444.79
  8.00, -1.80,  0.60,-37444.51
  1.00, -3.00, -1.80,-37444.13
 22.00,  1.80, -0.60,-37444.40
 24.00,  1.80,  1.80,-37444.56
 17.00,  0.60, -0.60,-37444.63
 14.00, -0.60,  1.80,-37444.58
 12.00, -0.60, -0.60,-37444.59
 10.00, -0.60, -3.00,-37444.74
  6.00, -1.80, -1.80,-37441.99
  3.00, -3.00,  0.60,-37444.67
 16.00,  0.60, -1.80,-37444.51
  5.00, -1.80, -3.00,-37444.16
 21.00,  1.80, -1.80,-37444.77
 13.00, -0.60,  0.60,-37444.66
  9.00, -1.80,  1.80,-37444.75
 18.00,  0.60,  0.60,-37444.13
 20.00,  1.80, -3.00,-37444.51
 11.00, -0.60, -1.80,-37444.31
  7.00, -1.80, -0.60,-37444.03
