"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.00, -2.00,5691.23
  1.00, -2.00, -1.20,5713.49
  2.00, -2.00, -0.40,5707.28
  3.00, -2.00,  0.40,5709.75
  4.00, -2.00,  1.20,5710.91
  5.00, -1.20, -2.00,5698.39
  6.00, -1.20, -1.20,5702.16
  7.00, -1.20, -0.40,5703.67
  8.00, -1.20,  0.40,5695.51
  9.00, -1.20,  1.20,5705.81
 10.00, -0.40, -2.00,5674.39
 11.00, -0.40, -1.20,5706.52
 12.00, -0.40, -0.40,5706.47
 13.00, -0.40,  0.40,5705.98
 14.00, -0.40,  1.20,5707.65
 15.00,  0.40, -2.00,5708.56
 16.00,  0.40, -1.20,5710.18
 17.00,  0.40, -0.40,5702.60
 18.00,  0.40,  0.40,5703.18
 19.00,  0.40,  1.20,5700.37
 20.00,  1.20, -2.00,5698.46
 21.00,  1.20, -1.20,5712.56
 22.00,  1.20, -0.40,5707.24
 23.00,  1.20,  0.40,5711.82
 24.00,  1.20,  1.20,5690.18
