"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.10, -2.10,-38472.76
  1.00, -2.10, -1.26,-38472.82
  2.00, -2.10, -0.42,-38472.71
  3.00, -2.10,  0.42,-38472.98
  4.00, -2.10,  1.26,-38472.86
  5.00, -1.26, -2.10,-38473.10
  6.00, -1.26, -1.26,-38473.23
  7.00, -1.26, -0.42,-38472.81
  8.00, -1.26,  0.42,-38472.79
  9.00, -1.26,  1.26,-38472.76
 10.00, -0.42, -2.10,-38472.47
 11.00, -0.42, -1.26,-38473.71
 12.00, -0.42, -0.42,-38469.60
 13.00, -0.42,  0.42,-38469.41
 14.00, -0.42,  1.26,-38472.83
 15.00,  0.42, -2.10,-38472.24
 16.00,  0.42, -1.26,-38471.92
 17.00,  0.42, -0.42,-38468.15
 18.00,  0.42,  0.42,-38469.34
 19.00,  0.42,  1.26,-38471.15
 20.00,  1.26, -2.10,-38472.39
 21.00,  1.26, -1.26,-38472.63
 22.00,  1.26, -0.42,-38468.07
 23.00,  1.26,  0.42,-38469.81
 24.00,  1.26,  1.26,-38471.04
