"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,22640.76
  1.00, -3.00, -1.80,22640.73
  2.00, -3.00, -0.60,22640.48
  3.00, -3.00,  0.60,22639.93
  4.00, -3.00,  1.80,22639.94
  5.00, -1.80, -3.00,22640.70
  6.00, -1.80, -1.80,22639.95
  7.00, -1.80, -0.60,22640.57
  8.00, -1.80,  0.60,22645.80
  9.00, -1.80,  1.80,22641.34
 10.00, -0.60, -3.00,22641.00
 11.00, -0.60, -1.80,22640.96
 12.00, -0.60, -0.60,22668.09
 13.00, -0.60,  0.60,22656.82
 14.00, -0.60,  1.80,22645.89
 15.00,  0.60, -3.00,22640.17
 16.00,  0.60, -1.80,22640.97
 17.00,  0.60, -0.60,22689.60
 18.00,  0.60,  0.60,22687.78
 19.00,  0.60,  1.80,22658.11
 20.00,  1.80, -3.00,22640.13
 21.00,  1.80, -1.80,22639.64
 22.00,  1.80, -0.60,22649.60
 23.00,  1.80,  0.60,22672.09
 24.00,  1.80,  1.80,22640.90
