"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -4.00, -4.00,28661.55
  1.00, -4.00, -2.40,28661.83
  2.00, -4.00, -0.80,29420.61
  4.00, -4.00,  2.40,28768.03
  3.00, -4.00,  0.80,29524.33
  5.00, -2.40, -4.00,28643.96
  6.00, -2.40, -2.40,28660.95
  7.00, -2.40, -0.80,29377.79
  9.00, -2.40,  2.40,28663.83
 11.00, -0.80, -2.40,28820.48
 12.00, -0.80, -0.80,28642.77
 13.00, -0.80,  0.80,29077.49
 14.00, -0.80,  2.40,28648.41
 15.00,  0.80, -4.00,28824.62
 16.00,  0.80, -2.40,28836.21
 17.00,  0.80, -0.80,28647.24
  8.00, -2.40,  0.80,29519.18
 19.00,  0.80,  2.40,29316.44
 20.00,  2.40, -4.00,28647.61
 21.00,  2.40, -2.40,28645.28
 22.00,  2.40, -0.80,28648.55
 23.00,  2.40,  0.80,29288.25
 24.00,  2.40,  2.40,29369.04
 18.00,  0.80,  0.80,29293.71
 10.00, -0.80, -4.00,28917.09
