"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,31958.61
  1.00, -3.00, -1.80,31962.67
  2.00, -3.00, -0.60,31963.48
  3.00, -3.00,  0.60,31949.02
  4.00, -3.00,  1.80,31979.39
  5.00, -1.80, -3.00,31938.47
  6.00, -1.80, -1.80,31953.02
  7.00, -1.80, -0.60,31973.58
  8.00, -1.80,  0.60,31962.27
  9.00, -1.80,  1.80,31965.09
 10.00, -0.60, -3.00,31986.26
 11.00, -0.60, -1.80,31962.67
 12.00, -0.60, -0.60,31930.71
 13.00, -0.60,  0.60,31951.30
 14.00, -0.60,  1.80,31947.89
 15.00,  0.60, -3.00,31937.48
 16.00,  0.60, -1.80,31922.56
 17.00,  0.60, -0.60,31929.15
 18.00,  0.60,  0.60,31953.21
 19.00,  0.60,  1.80,31947.31
 20.00,  1.80, -3.00,31973.25
 21.00,  1.80, -1.80,31972.39
 22.00,  1.80, -0.60,31937.44
 23.00,  1.80,  0.60,31937.36
 24.00,  1.80,  1.80,31988.81
