"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,-217644.17
  1.00, -3.00, -1.80,-217644.70
  2.00, -3.00, -0.60,-217644.63
  3.00, -3.00,  0.60,-217644.41
  4.00, -3.00,  1.80,-217644.37
  5.00, -1.80, -3.00,-217639.82
  6.00, -1.80, -1.80,-217644.46
  7.00, -1.80, -0.60,-217644.72
  8.00, -1.80,  0.60,-217644.76
  9.00, -1.80,  1.80,-217644.50
 10.00, -0.60, -3.00,-217634.09
 11.00, -0.60, -1.80,-217600.58
 12.00, -0.60, -0.60,-217642.87
 13.00, -0.60,  0.60,-217644.72
 14.00, -0.60,  1.80,-217644.47
 15.00,  0.60, -3.00,-217640.85
 16.00,  0.60, -1.80,-217610.60
 17.00,  0.60, -0.60,-217641.91
 18.00,  0.60,  0.60,-217642.32
 19.00,  0.60,  1.80,-217644.58
 20.00,  1.80, -3.00,-217644.78
 21.00,  1.80, -1.80,-217644.39
 22.00,  1.80, -0.60,-217639.54
 23.00,  1.80,  0.60,-217644.25
 24.00,  1.80,  1.80,-217644.58
