"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 23.00,  1.44,  0.48,-13423.44
  9.00, -1.44,  1.44,-13423.22
 22.00,  1.44, -0.48,-13422.99
 19.00,  0.48,  1.44,-13423.95
  4.00, -2.40,  1.44,-13423.14
 15.00,  0.48, -2.40,-13421.61
 14.00, -0.48,  1.44,-13423.00
 24.00,  1.44,  1.44,-13422.57
  1.00, -2.40, -1.44,-13423.88
 16.00,  0.48, -1.44,-13423.38
  2.00, -2.40, -0.48,-13423.18
 20.00,  1.44, -2.40,-13423.01
 17.00,  0.48, -0.48,-13426.22
  6.00, -1.44, -1.44,-13423.09
  7.00, -1.44, -0.48,-13422.30
 18.00,  0.48,  0.48,-13422.81
 11.00, -0.48, -1.44,-13422.35
  0.00, -2.40, -2.40,-13423.33
 13.00, -0.48,  0.48,-13423.89
  5.00, -1.44, -2.40,-13423.88
 12.00, -0.48, -0.48,-13423.40
 10.00, -0.48, -2.40,-13423.57
  8.00, -1.44,  0.48,-13422.84
 21.00,  1.44, -1.44,-13424.84
  3.00, -2.40,  0.48,-13423.08
