"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  4.00, -3.00,  1.80,-97290.21
  8.00, -1.80,  0.60,-97290.95
  0.00, -3.00, -3.00,-97289.94
 21.00,  1.80, -1.80,-97289.85
  5.00, -1.80, -3.00,-97289.82
  9.00, -1.80,  1.80,-97289.60
  7.00, -1.80, -0.60,-97288.07
  6.00, -1.80, -1.80,-97290.02
 10.00, -0.60, -3.00,-97289.74
 23.00,  1.80,  0.60,-97284.96
 11.00, -0.60, -1.80,-97290.36
 12.00, -0.60, -0.60,-97290.11
 24.00,  1.80,  1.80,-97289.34
  1.00, -3.00, -1.80,-97289.64
 16.00,  0.60, -1.80,-97289.61
 14.00, -0.60,  1.80,-97290.31
 13.00, -0.60,  0.60,-97289.91
  3.00, -3.00,  0.60,-97288.74
  2.00, -3.00, -0.60,-97284.98
 17.00,  0.60, -0.60,-97286.92
 19.00,  0.60,  1.80,-97289.96
 15.00,  0.60, -3.00,-97285.51
 22.00,  1.80, -0.60,-97283.11
 20.00,  1.80, -3.00,-97289.64
 18.00,  0.60,  0.60,-97287.54
