"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.70, -2.70,-24457.12
  1.00, -2.70, -1.62,-24454.54
  2.00, -2.70, -0.54,-24449.00
  3.00, -2.70,  0.54,-24446.84
  4.00, -2.70,  1.62,-24448.21
  5.00, -1.62, -2.70,-24456.93
  6.00, -1.62, -1.62,-24456.78
  7.00, -1.62, -0.54,-24453.88
  8.00, -1.62,  0.54,-24450.35
  9.00, -1.62,  1.62,-24455.14
 10.00, -0.54, -2.70,-24454.98
 11.00, -0.54, -1.62,-24456.32
 12.00, -0.54, -0.54,-24457.03
 13.00, -0.54,  0.54,-24455.70
 14.00, -0.54,  1.62,-24456.76
 15.00,  0.54, -2.70,-24453.62
 16.00,  0.54, -1.62,-24455.81
 17.00,  0.54, -0.54,-24457.99
 18.00,  0.54,  0.54,-24455.32
 19.00,  0.54,  1.62,-24457.27
 20.00,  1.62, -2.70,-24455.64
 21.00,  1.62, -1.62,-24455.86
 22.00,  1.62, -0.54,-24456.76
 23.00,  1.62,  0.54,-24455.36
 24.00,  1.62,  1.62,-24455.57
