"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  7.00, -1.44, -0.48,-1735.55
  9.00, -1.44,  1.44,-1740.12
 13.00, -0.48,  0.48,-1733.78
 12.00, -0.48, -0.48,-1729.51
  4.00, -2.40,  1.44,-1729.44
  1.00, -2.40, -1.44,-1739.31
  0.00, -2.40, -2.40,-1730.26
  5.00, -1.44, -2.40,-1730.70
  8.00, -1.44,  0.48,-1739.13
 10.00, -0.48, -2.40,-1733.18
  3.00, -2.40,  0.48,-1732.14
 14.00, -0.48,  1.44,-1739.64
  2.00, -2.40, -0.48,-1738.48
 11.00, -0.48, -1.44,-1735.34
  6.00, -1.44, -1.44,-1737.21
 17.00,  0.48, -0.48,-1733.58
 16.00,  0.48, -1.44,-1734.02
 18.00,  0.48,  0.48,-1726.85
 19.00,  0.48,  1.44,-1734.74
 21.00,  1.44, -1.44,-1731.91
 22.00,  1.44, -0.48,-1731.30
 15.00,  0.48, -2.40,-1734.72
 23.00,  1.44,  0.48,-1732.70
 20.00,  1.44, -2.40,-1734.00
 24.00,  1.44,  1.44,-1734.56
