"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,93907.38
  1.00, -3.00, -1.80,93953.88
  2.00, -3.00, -0.60,93896.89
  3.00, -3.00,  0.60,93880.09
  4.00, -3.00,  1.80,93885.89
  5.00, -1.80, -3.00,93920.68
  6.00, -1.80, -1.80,93895.23
  7.00, -1.80, -0.60,93892.53
  8.00, -1.80,  0.60,93826.08
  9.00, -1.80,  1.80,93942.23
 10.00, -0.60, -3.00,93848.72
 11.00, -0.60, -1.80,93914.59
 12.00, -0.60, -0.60,93885.06
 13.00, -0.60,  0.60,93914.26
 14.00, -0.60,  1.80,93938.22
 15.00,  0.60, -3.00,93859.27
 16.00,  0.60, -1.80,93897.66
 17.00,  0.60, -0.60,93840.85
 18.00,  0.60,  0.60,93921.67
 19.00,  0.60,  1.80,93868.36
 20.00,  1.80, -3.00,93911.44
 21.00,  1.80, -1.80,93893.21
 22.00,  1.80, -0.60,93999.47
 23.00,  1.80,  0.60,93872.72
 24.00,  1.80,  1.80,93849.62
