"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,-187255.83
  1.00, -3.00, -1.80,-187225.53
  2.00, -3.00, -0.60,-187219.56
  3.00, -3.00,  0.60,-187088.08
  4.00, -3.00,  1.80,-187097.13
  5.00, -1.80, -3.00,-187163.87
  6.00, -1.80, -1.80,-187001.95
  7.00, -1.80, -0.60,-187010.14
  8.00, -1.80,  0.60,-187178.58
  9.00, -1.80,  1.80,-187624.46
 10.00, -0.60, -3.00,-187380.63
 11.00, -0.60, -1.80,-187008.41
 12.00, -0.60, -0.60,-187045.04
 13.00, -0.60,  0.60,-187497.76
 14.00, -0.60,  1.80,-187492.72
 15.00,  0.60, -3.00,-187052.92
 16.00,  0.60, -1.80,-186901.13
 17.00,  0.60, -0.60,-187122.33
 18.00,  0.60,  0.60,-187154.87
 19.00,  0.60,  1.80,-187022.36
 20.00,  1.80, -3.00,-187035.63
 21.00,  1.80, -1.80,-186730.57
 22.00,  1.80, -0.60,-187017.78
 23.00,  1.80,  0.60,-187051.43
 24.00,  1.80,  1.80,-187321.45
