"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.50, -2.50,44270.10
  1.00, -2.50, -1.50,44270.87
  2.00, -2.50, -0.50,44270.82
  3.00, -2.50,  0.50,44272.45
  4.00, -2.50,  1.50,44270.84
  5.00, -1.50, -2.50,44270.45
  6.00, -1.50, -1.50,44271.01
  7.00, -1.50, -0.50,44271.54
  8.00, -1.50,  0.50,44272.24
  9.00, -1.50,  1.50,44270.25
 10.00, -0.50, -2.50,44272.32
 11.00, -0.50, -1.50,44272.47
 12.00, -0.50, -0.50,44270.38
 13.00, -0.50,  0.50,44272.04
 14.00, -0.50,  1.50,44269.35
 15.00,  0.50, -2.50,44271.40
 16.00,  0.50, -1.50,44271.05
 17.00,  0.50, -0.50,44270.72
 18.00,  0.50,  0.50,44271.90
 19.00,  0.50,  1.50,44272.78
 20.00,  1.50, -2.50,44271.53
 21.00,  1.50, -1.50,44271.92
 22.00,  1.50, -0.50,44272.15
 23.00,  1.50,  0.50,44271.02
 24.00,  1.50,  1.50,44270.69
