"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  9.00, -1.50,  1.50,-1246.65
 10.00, -0.50, -2.50,-1245.95
 19.00,  0.50,  1.50,-1246.28
  1.00, -2.50, -1.50,-1243.08
 20.00,  1.50, -2.50,-1246.92
 16.00,  0.50, -1.50,-1246.71
  5.00, -1.50, -2.50,-1246.80
 21.00,  1.50, -1.50,-1247.21
 18.00,  0.50,  0.50,-1246.51
 17.00,  0.50, -0.50,-1246.16
 11.00, -0.50, -1.50,-1247.60
 22.00,  1.50, -0.50,-1247.04
  3.00, -2.50,  0.50,-1246.13
 23.00,  1.50,  0.50,-1245.99
 15.00,  0.50, -2.50,-1245.90
 24.00,  1.50,  1.50,-1246.77
  4.00, -2.50,  1.50,-1246.81
  2.00, -2.50, -0.50,-1246.83
 12.00, -0.50, -0.50,-1242.61
  7.00, -1.50, -0.50,-1242.09
  8.00, -1.50,  0.50,-1245.97
  6.00, -1.50, -1.50,-1245.19
 14.00, -0.50,  1.50,-1247.07
  0.00, -2.50, -2.50,-1245.17
 13.00, -0.50,  0.50,-1244.93
