"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  4.00, -2.00,  1.20,-19114.42
 12.00, -0.40, -0.40,-19118.34
 11.00, -0.40, -1.20,-19117.63
 10.00, -0.40, -2.00,-19115.40
  9.00, -1.20,  1.20,-19154.31
  5.00, -1.20, -2.00,-19115.79
 20.00,  1.20, -2.00,-19114.86
  0.00, -2.00, -2.00,-19119.09
  1.00, -2.00, -1.20,-19114.47
 14.00, -0.40,  1.20,-19112.51
 24.00,  1.20,  1.20,-19115.08
 16.00,  0.40, -1.20,-19114.52
 15.00,  0.40, -2.00,-19117.18
  6.00, -1.20, -1.20,-19113.39
 22.00,  1.20, -0.40,-19115.63
  3.00, -2.00,  0.40,-19116.03
  2.00, -2.00, -0.40,-19114.29
  8.00, -1.20,  0.40,-19115.08
 19.00,  0.40,  1.20,-19115.50
 21.00,  1.20, -1.20,-19116.77
 23.00,  1.20,  0.40,-19115.76
 18.00,  0.40,  0.40,-19113.91
 13.00, -0.40,  0.40,-19116.90
  7.00, -1.20, -0.40,-19115.56
 17.00,  0.40, -0.40,-19113.64
