"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 20.00,  2.10, -3.50,11457.51
 17.00,  0.70, -0.70,11457.53
  0.00, -3.50, -3.50,11457.39
  9.00, -2.10,  2.10,11457.03
 19.00,  0.70,  2.10,11456.97
  4.00, -3.50,  2.10,11457.54
  1.00, -3.50, -2.10,11457.46
  6.00, -2.10, -2.10,11456.65
  5.00, -2.10, -3.50,11457.69
 16.00,  0.70, -2.10,11457.40
 12.00, -0.70, -0.70,11457.52
  2.00, -3.50, -0.70,11457.66
 13.00, -0.70,  0.70,11457.23
 10.00, -0.70, -3.50,11457.92
 15.00,  0.70, -3.50,11457.74
 21.00,  2.10, -2.10,11457.81
  8.00, -2.10,  0.70,11457.46
 18.00,  0.70,  0.70,11457.93
 24.00,  2.10,  2.10,11458.06
 14.00, -0.70,  2.10,11457.08
  3.00, -3.50,  0.70,11457.29
  7.00, -2.10, -0.70,11456.55
 11.00, -0.70, -2.10,11458.20
 23.00,  2.10,  0.70,11457.06
 22.00,  2.10, -0.70,11457.30
