"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 16.00,  0.50, -1.50,-275922.30
  4.00, -2.50,  1.50,-275921.35
 18.00,  0.50,  0.50,-275930.43
 10.00, -0.50, -2.50,-275922.34
 11.00, -0.50, -1.50,-275926.03
  3.00, -2.50,  0.50,-275922.62
 20.00,  1.50, -2.50,-275923.57
 15.00,  0.50, -2.50,-275936.90
 17.00,  0.50, -0.50,-275922.14
  2.00, -2.50, -0.50,-275921.68
 21.00,  1.50, -1.50,-275919.20
  5.00, -1.50, -2.50,-275919.73
 24.00,  1.50,  1.50,-275922.70
 23.00,  1.50,  0.50,-275921.80
  7.00, -1.50, -0.50,-275926.54
 19.00,  0.50,  1.50,-275938.93
  1.00, -2.50, -1.50,-275940.87
  9.00, -1.50,  1.50,-275928.26
 12.00, -0.50, -0.50,-275921.51
 22.00,  1.50, -0.50,-275921.87
 13.00, -0.50,  0.50,-275930.93
 14.00, -0.50,  1.50,-275939.23
  8.00, -1.50,  0.50,-275926.79
  6.00, -1.50, -1.50,-275925.03
  0.00, -2.50, -2.50,-275921.27
