"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.40, -2.40,-32187.04
  1.00, -2.40, -1.44,-32184.15
  2.00, -2.40, -0.48,-32198.97
  3.00, -2.40,  0.48,-32199.13
  4.00, -2.40,  1.44,-32193.38
  5.00, -1.44, -2.40,-32183.73
  6.00, -1.44, -1.44,-32200.57
  7.00, -1.44, -0.48,-32201.68
  8.00, -1.44,  0.48,-32187.72
  9.00, -1.44,  1.44,-32193.38
 10.00, -0.48, -2.40,-32179.61
 11.00, -0.48, -1.44,-32162.74
 12.00, -0.48, -0.48,-32183.09
 13.00, -0.48,  0.48,-32160.25
 14.00, -0.48,  1.44,-32187.91
 15.00,  0.48, -2.40,-32195.06
 16.00,  0.48, -1.44,-32200.98
 17.00,  0.48, -0.48,-32190.03
 18.00,  0.48,  0.48,-32186.61
 19.00,  0.48,  1.44,-32197.34
 20.00,  1.44, -2.40,-32175.16
 21.00,  1.44, -1.44,-32162.56
 22.00,  1.44, -0.48,-32188.29
 23.00,  1.44,  0.48,-32186.83
 24.00,  1.44,  1.44,-32179.17
