"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  8.00, -1.20,  0.40,-18007.80
 13.00, -0.40,  0.40,-17992.17
 15.00,  0.40, -2.00,-17996.62
 10.00, -0.40, -2.00,-17998.00
  1.00, -2.00, -1.20,-17997.87
 22.00,  1.20, -0.40,-17998.08
 19.00,  0.40,  1.20,-17994.40
 11.00, -0.40, -1.20,-17997.15
 12.00, -0.40, -0.40,-17990.01
 18.00,  0.40,  0.40,-17974.17
 21.00,  1.20, -1.20,-17990.07
 16.00,  0.40, -1.20,-17997.67
 17.00,  0.40, -0.40,-17995.41
 20.00,  1.20, -2.00,-18000.28
  9.00, -1.20,  1.20,-18004.12
  5.00, -1.20, -2.00,-17982.49
  3.00, -2.00,  0.40,-17993.95
 14.00, -0.40,  1.20,-17987.88
  7.00, -1.20, -0.40,-17984.33
  0.00, -2.00, -2.00,-17996.17
 24.00,  1.20,  1.20,-17992.56
  2.00, -2.00, -0.40,-17996.84
  4.00, -2.00,  1.20,-17983.68
 23.00,  1.20,  0.40,-17994.59
  6.00, -1.20, -1.20,-17989.93
