"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -4.00, -4.00,-13746.38
 20.00,  2.40, -4.00,-13746.67
 16.00,  0.80, -2.40,-13746.14
  2.00, -4.00, -0.80,-13746.86
  3.00, -4.00,  0.80,-13747.23
  1.00, -4.00, -2.40,-13746.39
  9.00, -2.40,  2.40,-13746.72
  8.00, -2.40,  0.80,-13746.42
 23.00,  2.40,  0.80,-13746.64
  4.00, -4.00,  2.40,-13746.63
 10.00, -0.80, -4.00,-13746.70
  5.00, -2.40, -4.00,-13746.46
  7.00, -2.40, -0.80,-13746.73
 14.00, -0.80,  2.40,-13746.18
 18.00,  0.80,  0.80,-13746.76
 19.00,  0.80,  2.40,-13747.38
 22.00,  2.40, -0.80,-13746.46
 21.00,  2.40, -2.40,-13746.68
  6.00, -2.40, -2.40,-13747.08
 24.00,  2.40,  2.40,-13746.70
 13.00, -0.80,  0.80,-13746.04
 15.00,  0.80, -4.00,-13746.30
 12.00, -0.80, -0.80,-13746.95
 11.00, -0.80, -2.40,-13747.82
 17.00,  0.80, -0.80,-13745.99
