"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.40, -2.40,-32142.61
  1.00, -2.40, -1.44,-32130.71
  2.00, -2.40, -0.48,-32125.86
  3.00, -2.40,  0.48,-32121.63
  4.00, -2.40,  1.44,-32154.43
  5.00, -1.44, -2.40,-32135.03
  6.00, -1.44, -1.44,-32131.93
  7.00, -1.44, -0.48,-32127.96
  8.00, -1.44,  0.48,-32126.03
  9.00, -1.44,  1.44,-32127.40
 10.00, -0.48, -2.40,-32109.18
 11.00, -0.48, -1.44,-32145.78
 12.00, -0.48, -0.48,-32141.66
 13.00, -0.48,  0.48,-32123.52
 14.00, -0.48,  1.44,-32146.68
 15.00,  0.48, -2.40,-32120.49
 16.00,  0.48, -1.44,-32126.71
 17.00,  0.48, -0.48,-32125.13
 18.00,  0.48,  0.48,-32127.63
 19.00,  0.48,  1.44,-32129.88
 20.00,  1.44, -2.40,-32132.79
 21.00,  1.44, -1.44,-32130.15
 22.00,  1.44, -0.48,-32129.61
 23.00,  1.44,  0.48,-32126.07
 24.00,  1.44,  1.44,-32136.43
