"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,22630.09
  1.00, -3.00, -1.80,22630.19
  2.00, -3.00, -0.60,22630.56
  3.00, -3.00,  0.60,22630.17
  4.00, -3.00,  1.80,22629.92
  5.00, -1.80, -3.00,22630.12
  6.00, -1.80, -1.80,22630.38
  7.00, -1.80, -0.60,22630.57
  8.00, -1.80,  0.60,22630.51
  9.00, -1.80,  1.80,22630.48
 10.00, -0.60, -3.00,22630.19
 11.00, -0.60, -1.80,22630.31
 12.00, -0.60, -0.60,22653.69
 13.00, -0.60,  0.60,22652.28
 14.00, -0.60,  1.80,22642.95
 15.00,  0.60, -3.00,22630.28
 16.00,  0.60, -1.80,22629.98
 17.00,  0.60, -0.60,22657.46
 18.00,  0.60,  0.60,22662.18
 19.00,  0.60,  1.80,22639.09
 20.00,  1.80, -3.00,22630.15
 21.00,  1.80, -1.80,22634.06
 22.00,  1.80, -0.60,22651.44
 23.00,  1.80,  0.60,22652.39
 24.00,  1.80,  1.80,22630.09
