"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.50, -3.50,50723.59
  1.00, -3.50, -2.10,50724.11
  2.00, -3.50, -0.70,50723.30
  3.00, -3.50,  0.70,50723.28
  4.00, -3.50,  2.10,50723.87
  5.00, -2.10, -3.50,50723.51
  6.00, -2.10, -2.10,50723.34
  7.00, -2.10, -0.70,50723.65
  8.00, -2.10,  0.70,50724.41
  9.00, -2.10,  2.10,50729.75
 10.00, -0.70, -3.50,50724.58
 11.00, -0.70, -2.10,50724.09
 12.00, -0.70, -0.70,50723.84
 13.00, -0.70,  0.70,50732.40
 14.00, -0.70,  2.10,50725.21
 15.00,  0.70, -3.50,50723.69
 16.00,  0.70, -2.10,50727.10
 17.00,  0.70, -0.70,50739.79
 18.00,  0.70,  0.70,50723.57
 19.00,  0.70,  2.10,50724.15
 20.00,  2.10, -3.50,50723.53
 21.00,  2.10, -2.10,50730.21
 22.00,  2.10, -0.70,50734.73
 23.00,  2.10,  0.70,50726.39
 24.00,  2.10,  2.10,50723.24
