"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 16.00,  0.52, -1.56,-132546.47
 24.00,  1.56,  1.56,-132546.55
  8.00, -1.56,  0.52,-132546.74
  0.00, -2.60, -2.60,-132547.75
 11.00, -0.52, -1.56,-132549.89
 21.00,  1.56, -1.56,-132546.22
  6.00, -1.56, -1.56,-132547.22
  7.00, -1.56, -0.52,-132546.27
 23.00,  1.56,  0.52,-132546.64
 19.00,  0.52,  1.56,-132546.41
  4.00, -2.60,  1.56,-132546.52
 10.00, -0.52, -2.60,-132546.30
 20.00,  1.56, -2.60,-132547.04
 17.00,  0.52, -0.52,-132548.13
  2.00, -2.60, -0.52,-132549.06
 18.00,  0.52,  0.52,-132549.51
  9.00, -1.56,  1.56,-132547.52
  1.00, -2.60, -1.56,-132546.69
 15.00,  0.52, -2.60,-132546.85
 22.00,  1.56, -0.52,-132549.94
  3.00, -2.60,  0.52,-132547.06
 14.00, -0.52,  1.56,-132546.54
 12.00, -0.52, -0.52,-132547.16
 13.00, -0.52,  0.52,-132546.97
  5.00, -1.56, -2.60,-132548.26
