"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -4.00, -4.00,25412.35
  1.00, -4.00, -2.40,25496.12
  2.00, -4.00, -0.80,26745.69
  3.00, -4.00,  0.80,26797.86
  4.00, -4.00,  2.40,26369.54
  5.00, -2.40, -4.00,25411.85
  6.00, -2.40, -2.40,25425.69
  7.00, -2.40, -0.80,26746.54
  8.00, -2.40,  0.80,26776.22
  9.00, -2.40,  2.40,25421.77
 10.00, -0.80, -4.00,26046.98
 11.00, -0.80, -2.40,26033.06
 12.00, -0.80, -0.80,25577.44
 14.00, -0.80,  2.40,25411.62
 15.00,  0.80, -4.00,26117.44
 16.00,  0.80, -2.40,26042.05
 17.00,  0.80, -0.80,25512.71
 18.00,  0.80,  0.80,26515.42
 19.00,  0.80,  2.40,26559.82
 20.00,  2.40, -4.00,25789.62
 21.00,  2.40, -2.40,25412.18
 22.00,  2.40, -0.80,25412.06
 23.00,  2.40,  0.80,26603.33
 24.00,  2.40,  2.40,26657.17
 13.00, -0.80,  0.80,26376.75
