"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -1.90, -1.90,97776.23
  1.00, -1.90, -1.14,97775.10
  2.00, -1.90, -0.38,97768.00
  3.00, -1.90,  0.38,97774.29
  4.00, -1.90,  1.14,97773.00
  5.00, -1.14, -1.90,97777.32
  6.00, -1.14, -1.14,97779.04
  7.00, -1.14, -0.38,97773.71
  8.00, -1.14,  0.38,97745.60
  9.00, -1.14,  1.14,97778.20
 10.00, -0.38, -1.90,97750.92
 11.00, -0.38, -1.14,97762.21
 12.00, -0.38, -0.38,97764.02
 13.00, -0.38,  0.38,97780.05
 14.00, -0.38,  1.14,97776.66
 15.00,  0.38, -1.90,97780.16
 16.00,  0.38, -1.14,97752.93
 17.00,  0.38, -0.38,97776.69
 18.00,  0.38,  0.38,97778.87
 19.00,  0.38,  1.14,97738.95
 20.00,  1.14, -1.90,97756.27
 21.00,  1.14, -1.14,97770.95
 22.00,  1.14, -0.38,97776.13
 23.00,  1.14,  0.38,97765.73
 24.00,  1.14,  1.14,97776.58
