"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,-123816.90
  1.00, -3.00, -1.80,-123815.89
  2.00, -3.00, -0.60,-123817.17
  3.00, -3.00,  0.60,-123817.33
  4.00, -3.00,  1.80,-123816.81
  6.00, -1.80, -1.80,-123817.97
  7.00, -1.80, -0.60,-123817.60
  8.00, -1.80,  0.60,-123816.08
  9.00, -1.80,  1.80,-123813.70
 10.00, -0.60, -3.00,-123815.83
 11.00, -0.60, -1.80,-123816.12
 12.00, -0.60, -0.60,-123818.94
 13.00, -0.60,  0.60,-123808.89
 14.00, -0.60,  1.80,-123810.27
 15.00,  0.60, -3.00,-123815.83
 16.00,  0.60, -1.80,-123817.56
 17.00,  0.60, -0.60,-123816.52
 18.00,  0.60,  0.60,-123817.05
 19.00,  0.60,  1.80,-123816.73
 20.00,  1.80, -3.00,-123816.64
 21.00,  1.80, -1.80,-123816.70
 22.00,  1.80, -0.60,-123818.85
 23.00,  1.80,  0.60,-123819.14
 24.00,  1.80,  1.80,-123817.48
  5.00, -1.80, -3.00,-123824.95
