"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.10, -2.10,-662.03
  1.00, -2.10, -1.26,-664.06
  2.00, -2.10, -0.42,-662.93
  3.00, -2.10,  0.42,-663.45
  4.00, -2.10,  1.26,-663.38
  5.00, -1.26, -2.10,-663.48
  6.00, -1.26, -1.26,-661.55
  7.00, -1.26, -0.42,-662.64
  8.00, -1.26,  0.42,-662.63
  9.00, -1.26,  1.26,-663.72
 10.00, -0.42, -2.10,-659.45
 11.00, -0.42, -1.26,-669.73
 12.00, -0.42, -0.42,-672.91
 13.00, -0.42,  0.42,-667.08
 14.00, -0.42,  1.26,-661.67
 15.00,  0.42, -2.10,-665.08
 16.00,  0.42, -1.26,-670.57
 17.00,  0.42, -0.42,-663.03
 18.00,  0.42,  0.42,-666.79
 19.00,  0.42,  1.26,-666.06
 20.00,  1.26, -2.10,-662.64
 21.00,  1.26, -1.26,-663.29
 22.00,  1.26, -0.42,-666.41
 23.00,  1.26,  0.42,-666.39
 24.00,  1.26,  1.26,-667.26
