"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,46455.79
  1.00, -3.00, -1.80,46456.18
  2.00, -3.00, -0.60,46458.01
  3.00, -3.00,  0.60,46455.13
  4.00, -3.00,  1.80,46457.16
  5.00, -1.80, -3.00,46467.11
  6.00, -1.80, -1.80,46458.07
  7.00, -1.80, -0.60,46454.16
  8.00, -1.80,  0.60,46457.91
  9.00, -1.80,  1.80,46458.02
 10.00, -0.60, -3.00,46573.91
 11.00, -0.60, -1.80,46602.40
 12.00, -0.60, -0.60,46458.58
 13.00, -0.60,  0.60,46458.17
 14.00, -0.60,  1.80,46457.85
 15.00,  0.60, -3.00,46591.36
 16.00,  0.60, -1.80,46595.27
 17.00,  0.60, -0.60,46569.30
 18.00,  0.60,  0.60,46465.54
 19.00,  0.60,  1.80,46455.45
 20.00,  1.80, -3.00,46462.51
 21.00,  1.80, -1.80,46576.94
 22.00,  1.80, -0.60,46582.46
 23.00,  1.80,  0.60,46512.03
 24.00,  1.80,  1.80,46457.51
