"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.50, -3.50,-192244.64
  1.00, -3.50, -2.10,-192244.89
  2.00, -3.50, -0.70,-192242.29
  3.00, -3.50,  0.70,-192241.54
  4.00, -3.50,  2.10,-192244.77
  5.00, -2.10, -3.50,-192244.87
  6.00, -2.10, -2.10,-192244.99
  7.00, -2.10, -0.70,-192244.30
  8.00, -2.10,  0.70,-192244.28
  9.00, -2.10,  2.10,-192244.97
 10.00, -0.70, -3.50,-192242.10
 11.00, -0.70, -2.10,-192239.05
 12.00, -0.70, -0.70,-192244.66
 13.00, -0.70,  0.70,-192244.68
 14.00, -0.70,  2.10,-192245.03
 15.00,  0.70, -3.50,-192242.18
 16.00,  0.70, -2.10,-192244.79
 17.00,  0.70, -0.70,-192242.64
 18.00,  0.70,  0.70,-192243.39
 19.00,  0.70,  2.10,-192244.72
 20.00,  2.10, -3.50,-192244.88
 21.00,  2.10, -2.10,-192244.81
 22.00,  2.10, -0.70,-192244.07
 23.00,  2.10,  0.70,-192243.00
 24.00,  2.10,  2.10,-192243.70
