"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,48320.16
  1.00, -3.00, -1.80,48321.28
  2.00, -3.00, -0.60,48320.31
  3.00, -3.00,  0.60,48320.27
  4.00, -3.00,  1.80,48319.50
  5.00, -1.80, -3.00,48320.23
  6.00, -1.80, -1.80,48320.37
  7.00, -1.80, -0.60,48320.56
  8.00, -1.80,  0.60,48320.09
  9.00, -1.80,  1.80,48319.83
 10.00, -0.60, -3.00,48320.73
 11.00, -0.60, -1.80,48320.59
 12.00, -0.60, -0.60,48320.25
 13.00, -0.60,  0.60,48319.90
 14.00, -0.60,  1.80,48321.39
 15.00,  0.60, -3.00,48320.14
 16.00,  0.60, -1.80,48319.90
 17.00,  0.60, -0.60,48321.71
 18.00,  0.60,  0.60,48320.07
 19.00,  0.60,  1.80,48319.71
 20.00,  1.80, -3.00,48320.77
 21.00,  1.80, -1.80,48319.90
 22.00,  1.80, -0.60,48321.43
 23.00,  1.80,  0.60,48321.36
 24.00,  1.80,  1.80,48319.54
