"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  2.00, -4.00, -0.80,29726.87
  5.00, -2.40, -4.00,29745.82
  6.00, -2.40, -2.40,29924.68
  7.00, -2.40, -0.80,29729.54
  4.00, -4.00,  2.40,29924.76
  9.00, -2.40,  2.40,29890.40
 10.00, -0.80, -4.00,29738.02
 11.00, -0.80, -2.40,29747.83
 12.00, -0.80, -0.80,29741.96
 13.00, -0.80,  0.80,29893.81
 14.00, -0.80,  2.40,29896.37
 15.00,  0.80, -4.00,29752.28
 17.00,  0.80, -0.80,29737.32
 18.00,  0.80,  0.80,29757.52
 19.00,  0.80,  2.40,29757.81
 20.00,  2.40, -4.00,29753.62
 21.00,  2.40, -2.40,29731.32
  8.00, -2.40,  0.80,29898.28
 16.00,  0.80, -2.40,29763.08
 22.00,  2.40, -0.80,29756.68
 23.00,  2.40,  0.80,29735.37
 24.00,  2.40,  2.40,29745.99
  0.00, -4.00, -4.00,29940.60
  3.00, -4.00,  0.80,29930.15
  1.00, -4.00, -2.40,29941.19
