"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 11.00, -0.44, -1.32,-52085.82
  2.00, -2.20, -0.44,-52089.96
  4.00, -2.20,  1.32,-52085.51
 12.00, -0.44, -0.44,-52085.45
 23.00,  1.32,  0.44,-52087.61
  0.00, -2.20, -2.20,-52086.58
 20.00,  1.32, -2.20,-52085.18
 24.00,  1.32,  1.32,-52088.08
 15.00,  0.44, -2.20,-52086.04
  5.00, -1.32, -2.20,-52085.38
  3.00, -2.20,  0.44,-52085.33
 13.00, -0.44,  0.44,-52086.86
 16.00,  0.44, -1.32,-52086.68
 19.00,  0.44,  1.32,-52081.92
 21.00,  1.32, -1.32,-52085.06
 22.00,  1.32, -0.44,-52090.01
  6.00, -1.32, -1.32,-52084.67
 14.00, -0.44,  1.32,-52085.79
 10.00, -0.44, -2.20,-52085.01
  8.00, -1.32,  0.44,-52086.95
  9.00, -1.32,  1.32,-52086.24
 18.00,  0.44,  0.44,-52085.94
  7.00, -1.32, -0.44,-52085.46
  1.00, -2.20, -1.32,-52090.82
 17.00,  0.44, -0.44,-52089.08
