"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 14.00, -0.36,  1.08,5163.92
 15.00,  0.36, -1.80,5164.44
  0.00, -1.80, -1.80,5165.51
  3.00, -1.80,  0.36,5165.21
  9.00, -1.08,  1.08,5165.73
 17.00,  0.36, -0.36,5164.57
 24.00,  1.08,  1.08,5165.72
 19.00,  0.36,  1.08,5165.57
  2.00, -1.80, -0.36,5164.41
  6.00, -1.08, -1.08,5165.24
 11.00, -0.36, -1.08,5165.54
 13.00, -0.36,  0.36,5164.16
 18.00,  0.36,  0.36,5163.71
 21.00,  1.08, -1.08,5163.95
 23.00,  1.08,  0.36,5164.67
 10.00, -0.36, -1.80,5164.51
  7.00, -1.08, -0.36,5164.82
 16.00,  0.36, -1.08,5163.26
 12.00, -0.36, -0.36,5165.93
  5.00, -1.08, -1.80,5165.24
  1.00, -1.80, -1.08,5165.19
 22.00,  1.08, -0.36,5164.95
  4.00, -1.80,  1.08,5164.60
 20.00,  1.08, -1.80,5163.46
  8.00, -1.08,  0.36,5164.97
