"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 11.00, -0.54, -1.62,-68783.44
 19.00,  0.54,  1.62,-68786.55
 15.00,  0.54, -2.70,-68785.91
 16.00,  0.54, -1.62,-68786.18
 24.00,  1.62,  1.62,-68784.23
  1.00, -2.70, -1.62,-68786.17
 12.00, -0.54, -0.54,-68786.51
  9.00, -1.62,  1.62,-68784.07
 13.00, -0.54,  0.54,-68785.49
 21.00,  1.62, -1.62,-68783.59
 20.00,  1.62, -2.70,-68785.46
 22.00,  1.62, -0.54,-68782.11
 14.00, -0.54,  1.62,-68784.08
 10.00, -0.54, -2.70,-68784.66
  8.00, -1.62,  0.54,-68783.16
  2.00, -2.70, -0.54,-68786.25
  0.00, -2.70, -2.70,-68782.40
  4.00, -2.70,  1.62,-68786.34
  6.00, -1.62, -1.62,-68785.76
  3.00, -2.70,  0.54,-68784.10
  5.00, -1.62, -2.70,-68786.22
 23.00,  1.62,  0.54,-68786.39
 17.00,  0.54, -0.54,-68780.89
  7.00, -1.62, -0.54,-68784.10
 18.00,  0.54,  0.54,-68786.84
