"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.00, -2.00,5013.31
  1.00, -2.00, -1.20,5009.67
  2.00, -2.00, -0.40,5011.32
  3.00, -2.00,  0.40,5009.36
  4.00, -2.00,  1.20,5013.99
  5.00, -1.20, -2.00,5007.04
  6.00, -1.20, -1.20,5013.41
  7.00, -1.20, -0.40,5013.56
  8.00, -1.20,  0.40,5011.25
  9.00, -1.20,  1.20,5015.61
 10.00, -0.40, -2.00,5013.40
 11.00, -0.40, -1.20,5013.34
 12.00, -0.40, -0.40,5009.02
 13.00, -0.40,  0.40,5013.05
 14.00, -0.40,  1.20,5013.85
 15.00,  0.40, -2.00,5014.66
 16.00,  0.40, -1.20,5011.35
 17.00,  0.40, -0.40,5013.43
 18.00,  0.40,  0.40,5014.16
 19.00,  0.40,  1.20,5013.25
 20.00,  1.20, -2.00,5013.99
 21.00,  1.20, -1.20,5012.95
 22.00,  1.20, -0.40,5012.27
 23.00,  1.20,  0.40,5008.98
 24.00,  1.20,  1.20,5013.24
