"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.50, -2.50,-35112.63
  1.00, -2.50, -1.50,-35117.91
  2.00, -2.50, -0.50,-35110.99
  3.00, -2.50,  0.50,-35114.80
  4.00, -2.50,  1.50,-35108.99
  5.00, -1.50, -2.50,-35115.36
  6.00, -1.50, -1.50,-35116.33
  7.00, -1.50, -0.50,-35114.59
  8.00, -1.50,  0.50,-35114.64
  9.00, -1.50,  1.50,-35114.11
 10.00, -0.50, -2.50,-35116.26
 11.00, -0.50, -1.50,-35108.37
 12.00, -0.50, -0.50,-35115.84
 13.00, -0.50,  0.50,-35111.16
 14.00, -0.50,  1.50,-35114.81
 15.00,  0.50, -2.50,-35111.73
 16.00,  0.50, -1.50,-35111.92
 17.00,  0.50, -0.50,-35113.20
 18.00,  0.50,  0.50,-35114.54
 19.00,  0.50,  1.50,-35110.77
 20.00,  1.50, -2.50,-35114.34
 21.00,  1.50, -1.50,-35110.18
 22.00,  1.50, -0.50,-35111.22
 23.00,  1.50,  0.50,-35116.03
 24.00,  1.50,  1.50,-35109.67
