"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.10, -2.10,-256520.88
  1.00, -2.10, -1.26,-256520.91
  2.00, -2.10, -0.42,-256520.70
  3.00, -2.10,  0.42,-256520.80
  4.00, -2.10,  1.26,-256520.65
  5.00, -1.26, -2.10,-256520.59
  6.00, -1.26, -1.26,-256520.71
  7.00, -1.26, -0.42,-256520.77
  8.00, -1.26,  0.42,-256520.86
  9.00, -1.26,  1.26,-256520.71
 10.00, -0.42, -2.10,-256520.80
 11.00, -0.42, -1.26,-256520.56
 12.00, -0.42, -0.42,-256520.22
 13.00, -0.42,  0.42,-256520.73
 14.00, -0.42,  1.26,-256520.69
 15.00,  0.42, -2.10,-256520.53
 16.00,  0.42, -1.26,-256519.13
 17.00,  0.42, -0.42,-256514.77
 18.00,  0.42,  0.42,-256515.34
 19.00,  0.42,  1.26,-256520.78
 20.00,  1.26, -2.10,-256520.65
 21.00,  1.26, -1.26,-256520.30
 22.00,  1.26, -0.42,-256515.08
 23.00,  1.26,  0.42,-256515.01
 24.00,  1.26,  1.26,-256519.96
