"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  4.00, -2.00,  1.20,-19128.91
 18.00,  0.40,  0.40,-19131.04
 22.00,  1.20, -0.40,-19132.84
 24.00,  1.20,  1.20,-19130.28
 20.00,  1.20, -2.00,-19128.87
  9.00, -1.20,  1.20,-19133.81
 16.00,  0.40, -1.20,-19129.31
 21.00,  1.20, -1.20,-19128.51
 10.00, -0.40, -2.00,-19130.08
 23.00,  1.20,  0.40,-19127.57
  3.00, -2.00,  0.40,-19131.02
 17.00,  0.40, -0.40,-19128.51
 19.00,  0.40,  1.20,-19131.23
  8.00, -1.20,  0.40,-19128.63
 15.00,  0.40, -2.00,-19131.02
  5.00, -1.20, -2.00,-19131.55
  2.00, -2.00, -0.40,-19133.15
 13.00, -0.40,  0.40,-19131.54
  6.00, -1.20, -1.20,-19138.91
  7.00, -1.20, -0.40,-19129.04
 14.00, -0.40,  1.20,-19130.85
  0.00, -2.00, -2.00,-19128.10
  1.00, -2.00, -1.20,-19130.43
 12.00, -0.40, -0.40,-19130.75
 11.00, -0.40, -1.20,-19135.49
