"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.50, -3.50,-27418.23
  1.00, -3.50, -2.10,-27418.59
  2.00, -3.50, -0.70,-27419.27
  3.00, -3.50,  0.70,-27418.56
  4.00, -3.50,  2.10,-27419.08
  5.00, -2.10, -3.50,-27418.05
  6.00, -2.10, -2.10,-27418.80
  7.00, -2.10, -0.70,-27418.63
  8.00, -2.10,  0.70,-27418.31
  9.00, -2.10,  2.10,-27417.54
 10.00, -0.70, -3.50,-27418.57
 11.00, -0.70, -2.10,-27418.86
 12.00, -0.70, -0.70,-27418.84
 13.00, -0.70,  0.70,-27418.50
 14.00, -0.70,  2.10,-27418.42
 15.00,  0.70, -3.50,-27418.14
 16.00,  0.70, -2.10,-27418.68
 17.00,  0.70, -0.70,-27418.46
 18.00,  0.70,  0.70,-27418.95
 19.00,  0.70,  2.10,-27418.97
 20.00,  2.10, -3.50,-27418.47
 21.00,  2.10, -2.10,-27418.94
 22.00,  2.10, -0.70,-27418.23
 23.00,  2.10,  0.70,-27418.45
 24.00,  2.10,  2.10,-27418.16
