"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.50, -3.50,-78809.42
  1.00, -3.50, -2.10,-78809.03
  2.00, -3.50, -0.70,-78809.62
  3.00, -3.50,  0.70,-78809.53
  4.00, -3.50,  2.10,-78808.99
  5.00, -2.10, -3.50,-78808.77
  6.00, -2.10, -2.10,-78809.57
  7.00, -2.10, -0.70,-78809.39
  8.00, -2.10,  0.70,-78809.45
  9.00, -2.10,  2.10,-78809.94
 10.00, -0.70, -3.50,-78809.35
 11.00, -0.70, -2.10,-78809.41
 12.00, -0.70, -0.70,-78809.07
 13.00, -0.70,  0.70,-78810.23
 14.00, -0.70,  2.10,-78809.45
 15.00,  0.70, -3.50,-78810.23
 16.00,  0.70, -2.10,-78809.59
 17.00,  0.70, -0.70,-78809.76
 18.00,  0.70,  0.70,-78809.82
 19.00,  0.70,  2.10,-78809.71
 20.00,  2.10, -3.50,-78809.92
 21.00,  2.10, -2.10,-78809.11
 22.00,  2.10, -0.70,-78808.99
 23.00,  2.10,  0.70,-78810.17
 24.00,  2.10,  2.10,-78808.79
