"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 17.00,  0.48, -0.48,13749.14
 11.00, -0.48, -1.44,13749.31
 22.00,  1.44, -0.48,13749.20
 12.00, -0.48, -0.48,13749.34
 10.00, -0.48, -2.40,13748.97
 13.00, -0.48,  0.48,13750.50
 16.00,  0.48, -1.44,13748.92
  3.00, -2.40,  0.48,13753.04
  0.00, -2.40, -2.40,13750.61
 20.00,  1.44, -2.40,13748.90
  6.00, -1.44, -1.44,13750.38
  2.00, -2.40, -0.48,13748.98
 24.00,  1.44,  1.44,13749.05
  5.00, -1.44, -2.40,13749.63
  1.00, -2.40, -1.44,13751.22
 14.00, -0.48,  1.44,13756.44
 21.00,  1.44, -1.44,13749.55
  8.00, -1.44,  0.48,13753.39
 15.00,  0.48, -2.40,13748.93
 18.00,  0.48,  0.48,13736.39
  7.00, -1.44, -0.48,13752.65
 19.00,  0.48,  1.44,13744.92
  4.00, -2.40,  1.44,13750.69
 23.00,  1.44,  0.48,13748.61
  9.00, -1.44,  1.44,13755.29
