"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.00, -2.00,-18004.77
  1.00, -2.00, -1.20,-18004.42
  2.00, -2.00, -0.40,-18001.84
  3.00, -2.00,  0.40,-17997.15
  4.00, -2.00,  1.20,-17997.71
  5.00, -1.20, -2.00,-18007.33
  6.00, -1.20, -1.20,-18002.26
  7.00, -1.20, -0.40,-18003.79
  8.00, -1.20,  0.40,-18004.24
  9.00, -1.20,  1.20,-17999.45
 10.00, -0.40, -2.00,-18000.01
 11.00, -0.40, -1.20,-18010.89
 12.00, -0.40, -0.40,-18005.57
 13.00, -0.40,  0.40,-17983.77
 14.00, -0.40,  1.20,-17986.98
 15.00,  0.40, -2.00,-18007.42
 16.00,  0.40, -1.20,-17999.84
 17.00,  0.40, -0.40,-18002.57
 18.00,  0.40,  0.40,-17997.32
 19.00,  0.40,  1.20,-17996.27
 20.00,  1.20, -2.00,-17998.90
 21.00,  1.20, -1.20,-18006.01
 22.00,  1.20, -0.40,-17998.78
 23.00,  1.20,  0.40,-18002.48
 24.00,  1.20,  1.20,-18010.21
