"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.40, -2.40,-258839.44
  1.00, -2.40, -1.44,-258837.49
  2.00, -2.40, -0.48,-258833.26
  3.00, -2.40,  0.48,-258838.89
  4.00, -2.40,  1.44,-258839.43
  5.00, -1.44, -2.40,-258839.38
  6.00, -1.44, -1.44,-258838.50
  7.00, -1.44, -0.48,-258836.96
  8.00, -1.44,  0.48,-258838.10
  9.00, -1.44,  1.44,-258839.47
 10.00, -0.48, -2.40,-258839.20
 11.00, -0.48, -1.44,-258800.05
 12.00, -0.48, -0.48,-258839.72
 13.00, -0.48,  0.48,-258821.43
 14.00, -0.48,  1.44,-258822.76
 15.00,  0.48, -2.40,-258839.21
 16.00,  0.48, -1.44,-258764.93
 17.00,  0.48, -0.48,-258839.17
 18.00,  0.48,  0.48,-258833.84
 19.00,  0.48,  1.44,-258795.11
 20.00,  1.44, -2.40,-258786.42
 21.00,  1.44, -1.44,-258839.15
 22.00,  1.44, -0.48,-258838.86
 23.00,  1.44,  0.48,-258839.06
 24.00,  1.44,  1.44,-258782.83
