"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.50, -2.50,94445.10
  1.00, -2.50, -1.50,94427.05
  2.00, -2.50, -0.50,94442.86
  3.00, -2.50,  0.50,94570.82
  4.00, -2.50,  1.50,94567.23
  5.00, -1.50, -2.50,94431.40
  6.00, -1.50, -1.50,94436.30
  7.00, -1.50, -0.50,94483.60
  8.00, -1.50,  0.50,94448.93
  9.00, -1.50,  1.50,94431.41
 10.00, -0.50, -2.50,94533.18
 11.00, -0.50, -1.50,94454.06
 12.00, -0.50, -0.50,94438.91
 13.00, -0.50,  0.50,94429.32
 14.00, -0.50,  1.50,94451.64
 15.00,  0.50, -2.50,94480.73
 16.00,  0.50, -1.50,94437.80
 17.00,  0.50, -0.50,94525.27
 18.00,  0.50,  0.50,94474.66
 19.00,  0.50,  1.50,94436.36
 20.00,  1.50, -2.50,94425.85
 21.00,  1.50, -1.50,94434.84
 22.00,  1.50, -0.50,94486.71
 23.00,  1.50,  0.50,94563.34
 24.00,  1.50,  1.50,94478.05
