"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.50, -3.50,-39538.29
  1.00, -3.50, -2.10,-39539.53
  2.00, -3.50, -0.70,-39541.09
  3.00, -3.50,  0.70,-39540.87
  4.00, -3.50,  2.10,-39540.36
  5.00, -2.10, -3.50,-39540.44
  6.00, -2.10, -2.10,-39538.46
  7.00, -2.10, -0.70,-39540.35
  8.00, -2.10,  0.70,-39540.30
  9.00, -2.10,  2.10,-39539.17
 10.00, -0.70, -3.50,-39540.52
 11.00, -0.70, -2.10,-39540.29
 12.00, -0.70, -0.70,-39540.40
 13.00, -0.70,  0.70,-39540.28
 14.00, -0.70,  2.10,-39541.17
 15.00,  0.70, -3.50,-39540.47
 16.00,  0.70, -2.10,-39540.40
 17.00,  0.70, -0.70,-39540.55
 18.00,  0.70,  0.70,-39541.19
 19.00,  0.70,  2.10,-39540.99
 20.00,  2.10, -3.50,-39540.73
 21.00,  2.10, -2.10,-39540.07
 22.00,  2.10, -0.70,-39537.99
 23.00,  2.10,  0.70,-39540.76
 24.00,  2.10,  2.10,-39541.07
