"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.00, -2.00,5007.47
  1.00, -2.00, -1.20,5013.37
  2.00, -2.00, -0.40,5012.75
  3.00, -2.00,  0.40,5013.81
  4.00, -2.00,  1.20,5014.05
  5.00, -1.20, -2.00,5017.56
  6.00, -1.20, -1.20,5010.56
  7.00, -1.20, -0.40,5018.45
  8.00, -1.20,  0.40,5018.86
  9.00, -1.20,  1.20,5012.09
 10.00, -0.40, -2.00,5014.26
 11.00, -0.40, -1.20,5016.13
 12.00, -0.40, -0.40,5015.30
 13.00, -0.40,  0.40,5012.30
 14.00, -0.40,  1.20,5017.93
 15.00,  0.40, -2.00,5014.66
 16.00,  0.40, -1.20,5016.69
 17.00,  0.40, -0.40,5017.32
 18.00,  0.40,  0.40,5014.66
 19.00,  0.40,  1.20,5018.25
 20.00,  1.20, -2.00,5011.12
 21.00,  1.20, -1.20,5015.32
 22.00,  1.20, -0.40,5009.73
 23.00,  1.20,  0.40,5016.83
 24.00,  1.20,  1.20,5016.80
