"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  9.00, -1.50,  1.50,-1251.36
  3.00, -2.50,  0.50,-1254.31
  2.00, -2.50, -0.50,-1254.55
 16.00,  0.50, -1.50,-1247.89
  4.00, -2.50,  1.50,-1250.31
  6.00, -1.50, -1.50,-1244.39
 11.00, -0.50, -1.50,-1238.27
  0.00, -2.50, -2.50,-1258.85
 19.00,  0.50,  1.50,-1246.77
 15.00,  0.50, -2.50,-1267.99
 21.00,  1.50, -1.50,-1257.82
 12.00, -0.50, -0.50,-1249.58
 20.00,  1.50, -2.50,-1249.11
 10.00, -0.50, -2.50,-1250.00
 17.00,  0.50, -0.50,-1272.46
  8.00, -1.50,  0.50,-1246.48
 22.00,  1.50, -0.50,-1242.56
  5.00, -1.50, -2.50,-1233.65
  7.00, -1.50, -0.50,-1263.63
  1.00, -2.50, -1.50,-1241.94
 13.00, -0.50,  0.50,-1258.57
 24.00,  1.50,  1.50,-1252.31
 18.00,  0.50,  0.50,-1255.51
 23.00,  1.50,  0.50,-1259.41
 14.00, -0.50,  1.50,-1288.02
