"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 20.00,  2.10, -3.50,-230625.40
  4.00, -3.50,  2.10,-230622.02
 21.00,  2.10, -2.10,-230628.65
 14.00, -0.70,  2.10,-230625.36
  5.00, -2.10, -3.50,-230624.69
  6.00, -2.10, -2.10,-230622.02
 13.00, -0.70,  0.70,-230624.74
 15.00,  0.70, -3.50,-230625.35
 18.00,  0.70,  0.70,-230624.92
  3.00, -3.50,  0.70,-230624.82
 16.00,  0.70, -2.10,-230626.58
  0.00, -3.50, -3.50,-230625.35
  1.00, -3.50, -2.10,-230622.31
 11.00, -0.70, -2.10,-230627.57
 19.00,  0.70,  2.10,-230625.21
 22.00,  2.10, -0.70,-230626.16
  7.00, -2.10, -0.70,-230628.48
 17.00,  0.70, -0.70,-230621.66
  9.00, -2.10,  2.10,-230622.19
 24.00,  2.10,  2.10,-230625.12
 10.00, -0.70, -3.50,-230625.24
  2.00, -3.50, -0.70,-230625.56
  8.00, -2.10,  0.70,-230613.12
 12.00, -0.70, -0.70,-230625.10
 23.00,  2.10,  0.70,-230629.50
