"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -3.00, -3.00,4580.46
  1.00, -3.00, -1.80,4615.01
  2.00, -3.00, -0.60,4609.95
  3.00, -3.00,  0.60,4599.73
  4.00, -3.00,  1.80,4573.75
  5.00, -1.80, -3.00,4598.80
  6.00, -1.80, -1.80,4605.38
  7.00, -1.80, -0.60,4585.49
  8.00, -1.80,  0.60,4602.75
  9.00, -1.80,  1.80,4576.42
 10.00, -0.60, -3.00,4580.21
 11.00, -0.60, -1.80,4559.95
 12.00, -0.60, -0.60,4614.91
 13.00, -0.60,  0.60,4618.98
 14.00, -0.60,  1.80,4576.77
 15.00,  0.60, -3.00,4619.20
 16.00,  0.60, -1.80,4584.62
 17.00,  0.60, -0.60,4598.07
 18.00,  0.60,  0.60,4580.00
 19.00,  0.60,  1.80,4595.35
 20.00,  1.80, -3.00,4580.84
 21.00,  1.80, -1.80,4599.97
 22.00,  1.80, -0.60,4579.09
 23.00,  1.80,  0.60,4612.30
 24.00,  1.80,  1.80,4608.42
