"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  4.00, -2.20,  1.32,-20908.76
 15.00,  0.44, -2.20,-20889.77
 18.00,  0.44,  0.44,-20885.80
 17.00,  0.44, -0.44,-20895.15
 10.00, -0.44, -2.20,-20888.89
  6.00, -1.32, -1.32,-20892.90
 19.00,  0.44,  1.32,-20889.69
  8.00, -1.32,  0.44,-20897.42
  0.00, -2.20, -2.20,-20889.69
  5.00, -1.32, -2.20,-20897.45
  9.00, -1.32,  1.32,-20903.67
 12.00, -0.44, -0.44,-20888.53
 13.00, -0.44,  0.44,-20897.55
 14.00, -0.44,  1.32,-20892.67
  3.00, -2.20,  0.44,-20894.44
 22.00,  1.32, -0.44,-20890.14
  1.00, -2.20, -1.32,-20896.23
 21.00,  1.32, -1.32,-20889.03
 11.00, -0.44, -1.32,-20890.36
  2.00, -2.20, -0.44,-20890.05
 16.00,  0.44, -1.32,-20902.17
  7.00, -1.32, -0.44,-20893.67
 23.00,  1.32,  0.44,-20890.19
 20.00,  1.32, -2.20,-20895.11
 24.00,  1.32,  1.32,-20891.76
