"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -1.80, -1.80,-228045.48
  1.00, -1.80, -1.08,-227947.28
  2.00, -1.80, -0.36,-227829.54
  3.00, -1.80,  0.36,-228051.77
  4.00, -1.80,  1.08,-228033.98
  5.00, -1.08, -1.80,-227867.95
  6.00, -1.08, -1.08,-227762.83
  7.00, -1.08, -0.36,-228001.43
  8.00, -1.08,  0.36,-227953.44
  9.00, -1.08,  1.08,-227961.88
 10.00, -0.36, -1.80,-227828.88
 11.00, -0.36, -1.08,-228014.16
 12.00, -0.36, -0.36,-227886.87
 13.00, -0.36,  0.36,-228010.96
 14.00, -0.36,  1.08,-227785.95
 15.00,  0.36, -1.80,-227944.27
 16.00,  0.36, -1.08,-227857.51
 17.00,  0.36, -0.36,-227821.93
 18.00,  0.36,  0.36,-227858.68
 19.00,  0.36,  1.08,-227817.51
 20.00,  1.08, -1.80,-228008.40
 21.00,  1.08, -1.08,-227827.45
 22.00,  1.08, -0.36,-227913.43
 23.00,  1.08,  0.36,-227958.58
 24.00,  1.08,  1.08,-228003.36
