"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.50, -2.50,-1241.33
  1.00, -2.50, -1.50,-1243.44
  2.00, -2.50, -0.50,-1241.51
  3.00, -2.50,  0.50,-1240.40
  4.00, -2.50,  1.50,-1245.86
  5.00, -1.50, -2.50,-1246.27
  6.00, -1.50, -1.50,-1242.56
  7.00, -1.50, -0.50,-1243.15
  8.00, -1.50,  0.50,-1245.19
  9.00, -1.50,  1.50,-1245.31
 10.00, -0.50, -2.50,-1245.13
 11.00, -0.50, -1.50,-1244.80
 12.00, -0.50, -0.50,-1244.00
 13.00, -0.50,  0.50,-1243.57
 14.00, -0.50,  1.50,-1242.25
 15.00,  0.50, -2.50,-1243.04
 16.00,  0.50, -1.50,-1244.56
 17.00,  0.50, -0.50,-1245.88
 18.00,  0.50,  0.50,-1245.63
 19.00,  0.50,  1.50,-1245.72
 20.00,  1.50, -2.50,-1243.04
 21.00,  1.50, -1.50,-1242.09
 22.00,  1.50, -0.50,-1243.08
 23.00,  1.50,  0.50,-1238.76
 24.00,  1.50,  1.50,-1245.70
