"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 18.00,  0.70,  0.70,-27475.43
 11.00, -0.70, -2.10,-27477.30
  6.00, -2.10, -2.10,-27467.15
 14.00, -0.70,  2.10,-27475.39
  1.00, -3.50, -2.10,-27470.78
 20.00,  2.10, -3.50,-27474.06
 16.00,  0.70, -2.10,-27475.82
 10.00, -0.70, -3.50,-27477.50
 13.00, -0.70,  0.70,-27475.33
  2.00, -3.50, -0.70,-27466.32
  4.00, -3.50,  2.10,-27473.40
  5.00, -2.10, -3.50,-27472.13
 19.00,  0.70,  2.10,-27476.35
  0.00, -3.50, -3.50,-27471.89
  7.00, -2.10, -0.70,-27459.90
 22.00,  2.10, -0.70,-27474.99
  9.00, -2.10,  2.10,-27475.64
 15.00,  0.70, -3.50,-27473.78
 21.00,  2.10, -2.10,-27473.83
  3.00, -3.50,  0.70,-27472.76
 12.00, -0.70, -0.70,-27475.92
  8.00, -2.10,  0.70,-27473.65
 17.00,  0.70, -0.70,-27472.65
 23.00,  2.10,  0.70,-27476.89
 24.00,  2.10,  2.10,-27474.30
